id	weight<pages>	score<doi>	score<pages doi>	score<isbn>	score<pages isbn>	score<references>
franco-americans	85	0.7764705882352941	23.529	5.7176470588235295	57.647	6.4941176470588236
frank sinatra	9	0.0	0.0	17.77777777777778	88.889	17.77777777777778
fraternities and sororities	346	0.08092485549132948	3.468	0.45664739884393063	23.41	0.5375722543352601
frederick county, maryland	34	0.029411764705882353	2.941	1.0	29.412	1.0294117647058822
free and open-source software	521	0.43186180422264875	13.244	1.1228406909788868	29.367	1.5547024952015356
freedom of speech	393	0.8244274809160306	28.244	3.1399491094147582	53.944	3.964376590330789
freemasonry-related	109	0.1559633027522936	2.752	1.798165137614679	37.615	1.9541284403669725
french africa	18	2.2222222222222223	50.0	2.1666666666666665	61.111	4.388888888888889
french cinema	281	0.11743772241992882	6.762	1.8434163701067616	39.502	1.9608540925266904
french communes	187	0.10160427807486631	5.348	2.572192513368984	36.898	2.6737967914438503
french guiana	66	3.8636363636363638	53.03	2.0606060606060606	51.515	5.924242424242424
french military history	4475	0.15150837988826815	6.123	2.940782122905028	54.168	3.092290502793296
french polynesia	62	1.1290322580645162	33.871	3.370967741935484	62.903	4.5
friends	20	0.0	0.0	2.5	55.0	2.5
fungi	1282	6.753510140405616	77.847	3.4648985959438376	69.579	10.218408736349454
furry	32	0.8125	12.5	1.40625	43.75	2.21875
futurama	41	0.07317073170731707	4.878	0.36585365853658536	19.512	0.43902439024390244
futures studies	108	10.027777777777779	70.37	5.675925925925926	72.222	15.703703703703704
g.i. joe	30	0.06666666666666667	3.333	3.3	76.667	3.3666666666666667
gabon	50	0.92	28.0	1.82	40.0	2.74
gaelic games	272	0.07720588235294118	1.471	0.22058823529411764	9.191	0.2977941176470588
galicia	79	0.379746835443038	18.987	2.4177215189873418	46.835	2.7974683544303796
gambia	90	0.6222222222222222	18.889	2.1	37.778	2.7222222222222223
gambling	247	0.5506072874493927	9.312	1.9959514170040487	34.818	2.5465587044534415
game theory	85	8.129411764705882	82.353	5.8	71.765	13.929411764705883
gastroenterology	150	20.19333333333333	88.0	1.96	52.667	22.153333333333332
gastropods	613	1.4257748776508972	28.059	0.4551386623164764	14.845	1.8809135399673735
gaul	44	0.6363636363636364	18.182	3.9545454545454546	68.182	4.590909090909091
gdr	89	0.12359550561797752	5.618	2.842696629213483	44.944	2.966292134831461
geelong	38	0.0	0.0	0.2631578947368421	23.684	0.2631578947368421
gemology and jewelry	183	2.2349726775956285	30.055	3.2459016393442623	59.563	5.48087431693989
gender studies	1137	4.403693931398417	53.298	5.523306948109059	66.403	9.927000879507476
gene wiki	71	33.15492957746479	88.732	0.22535211267605634	14.085	33.38028169014085
genealogy	103	1.0388349514563107	18.447	2.436893203883495	44.66	3.4757281553398056
general meteorology	162	9.654320987654321	71.605	5.049382716049383	69.753	14.703703703703704
genetic engineering task force	45	27.6	91.111	3.488888888888889	66.667	31.08888888888889
genetics	1333	21.822955738934734	85.971	2.3330832708177045	50.938	24.156039009752437
geography	1793	2.4913552704963746	35.192	3.8812046848856663	55.717	6.372559955382041
geography of brazil	191	1.3036649214659686	28.796	1.3769633507853403	36.126	2.680628272251309
geography of canada	737	0.7408412483039348	18.589	1.807327001356852	44.233	2.548168249660787
geography of ethiopia	1	2.0	100.0	2.0	100.0	4.0
geography of the united arab emirates	1	28.0	100.0	10.0	100.0	38.0
geological periods	10	14.5	100.0	3.4	90.0	17.9
geology	1968	6.769308943089431	56.809	2.372967479674797	51.372	9.142276422764228
george harrison	178	0.02247191011235955	1.685	6.943820224719101	45.506	6.966292134831461
george martin	186	0.0	0.0	11.446236559139784	82.258	11.446236559139784
george washington university-related	31	0.41935483870967744	9.677	1.7096774193548387	38.71	2.129032258064516
georgia (country)	536	0.457089552238806	15.672	2.8973880597014925	48.694	3.3544776119402986
georgia (u.s. state)	1532	0.17101827676240208	7.18	1.522845953002611	33.029	1.693864229765013
georgia (u.s. state) road transport	162	0.0	0.0	0.024691358024691357	2.469	0.024691358024691357
georgia institute of technology	142	0.2887323943661972	8.451	1.0	36.62	1.2887323943661972
georgia tech athletics	57	0.0	0.0	1.5964912280701755	42.105	1.5964912280701755
german cinema	212	0.08018867924528301	3.774	2.452830188679245	39.151	2.5330188679245285
german military history	6186	0.13756870352408665	5.415	3.5866472680245716	56.256	3.7242159715486585
german transportation	186	0.0	0.0	1.575268817204301	68.817	1.575268817204301
germany	10282	0.2866173896129158	9.259	2.9345458082085196	46.431	3.2211631978214355
ghana	371	0.5579514824797843	14.555	1.3557951482479784	26.954	1.9137466307277629
ghost town	101	0.0891089108910891	6.931	2.4158415841584158	53.465	2.504950495049505
gibraltar	265	1.558490566037736	9.811	3.079245283018868	66.415	4.637735849056604
gibraltarpedia-related	186	0.11827956989247312	6.989	2.543010752688172	68.28	2.661290322580645
gilbert and sullivan	328	0.021341463414634148	1.524	1.6829268292682926	53.354	1.704268292682927
giro d'italia	54	0.018518518518518517	1.852	0.6111111111111112	16.667	0.6296296296296297
glacier	147	4.394557823129252	47.619	1.6802721088435375	42.177	6.074829931972789
glass	293	1.9419795221843004	33.106	2.4027303754266214	52.218	4.3447098976109215
glee	123	0.0	0.0	0.032520325203252036	2.439	0.032520325203252036
gliding	860	0.010465116279069767	0.581	1.0	53.372	1.0104651162790699
globalization	274	6.390510948905109	56.204	3.9452554744525545	64.234	10.335766423357665
go	64	0.59375	12.5	0.75	15.625	1.34375
goa	100	0.26	12.0	2.76	50.0	3.02
golf	351	0.04843304843304843	2.279	0.9886039886039886	29.63	1.037037037037037
good charlotte	8	0.0	0.0	0.125	12.5	0.125
google	233	0.6781115879828327	18.884	0.6394849785407726	24.893	1.3175965665236051
gospel music	10	0.0	0.0	0.2	20.0	0.2
government and laws of brazil	109	0.48623853211009177	22.018	1.6238532110091743	35.78	2.110091743119266
governments of canada	287	0.13240418118466898	6.272	1.853658536585366	35.192	1.9860627177700347
graffiti	36	0.25	16.667	2.0277777777777777	38.889	2.2777777777777777
grammy awards task force	13	0.07692307692307693	7.692	0.15384615384615385	15.385	0.23076923076923078
graphic design	126	0.746031746031746	18.254	3.0317460317460316	53.968	3.7777777777777777
greater boston public transit	108	0.06481481481481481	3.704	1.8981481481481481	75.926	1.962962962962963
greater manchester	835	0.3389221556886228	12.814	3.1676646706586826	58.563	3.5065868263473052
greek	3347	0.6429638482222886	19.958	4.555123991634299	58.082	5.198087839856588
green bay packers	179	0.0	0.0	0.5865921787709497	25.698	0.5865921787709497
grenada	43	0.6046511627906976	25.581	2.627906976744186	55.814	3.2325581395348837
grey's anatomy	74	0.013513513513513514	1.351	0.16216216216216217	5.405	0.17567567567567569
gtri	17	0.29411764705882354	23.529	0.9411764705882353	52.941	1.2352941176470589
guadeloupe	31	1.1612903225806452	41.935	1.6129032258064515	58.065	2.774193548387097
guam	66	0.24242424242424243	9.091	0.8181818181818182	37.879	1.0606060606060606
guam road transport	1	0.0	0.0	1.0	100.0	1.0
guatemala	397	0.5743073047858942	17.884	2.55919395465995	48.363	3.133501259445844
guinea	61	2.377049180327869	36.066	3.80327868852459	49.18	6.180327868852459
guinea-bissau	34	1.3529411764705883	23.529	3.411764705882353	61.765	4.764705882352941
guitarist	468	0.053418803418803416	3.205	3.155982905982906	53.632	3.2094017094017095
gujarat	253	0.5098814229249012	15.415	4.758893280632411	63.636	5.2687747035573125
gun politics	54	4.388888888888889	29.63	5.12962962962963	53.704	9.518518518518519
guyana	157	1.1337579617834395	24.841	2.535031847133758	47.134	3.6687898089171975
gwen stefani	91	0.0	0.0	0.7582417582417582	15.385	0.7582417582417582
gymnastics	214	0.13551401869158877	4.206	0.3364485981308411	13.551	0.4719626168224299
hadith	16	0.4375	18.75	4.625	87.5	5.0625
haiti	294	1.129251700680272	29.252	2.503401360544218	52.721	3.63265306122449
halloween	67	0.5970149253731343	11.94	3.1194029850746268	50.746	3.716417910447761
halo	64	0.046875	4.688	1.09375	39.062	1.140625
hamburg	107	0.14953271028037382	9.346	1.8130841121495327	51.402	1.9626168224299065
hampshire	541	0.08502772643253234	5.915	1.6173752310536045	43.808	1.7024029574861368
hampshire county, west virginia	73	0.0547945205479452	5.479	2.958904109589041	78.082	3.0136986301369864
handball	58	0.0	0.0	0.08620689655172414	5.172	0.08620689655172414
hanna-barbera	56	0.017857142857142856	1.786	3.0357142857142856	71.429	3.0535714285714284
harold b. lee library-related	162	0.3333333333333333	13.58	4.253086419753086	69.136	4.58641975308642
harrisburg	2	0.0	0.0	1.0	50.0	1.0
harry potter	128	0.25	10.938	1.6875	42.969	1.9375
haryana	51	0.13725490196078433	11.765	1.8431372549019607	33.333	1.9803921568627452
hawaii	854	0.5971896955503513	16.628	3.291569086651054	56.323	3.888758782201405
hawaii road transport	8	0.25	12.5	0.125	12.5	0.375
hazara	26	0.19230769230769232	3.846	1.3846153846153846	46.154	1.5769230769230769
health and fitness	425	9.621176470588235	60.0	2.2823529411764705	47.765	11.903529411764707
heavy metal	1797	0.0333889816360601	1.169	1.1591541457985532	33.111	1.1925431274346132
hematology-oncology	299	20.668896321070235	86.957	2.7759197324414715	61.538	23.444816053511705
heraldry and vexillology	596	0.16778523489932887	9.396	2.296979865771812	49.664	2.464765100671141
herbert art gallery and museum-related	15	0.06666666666666667	6.667	2.4	73.333	2.466666666666667
herbs and spices	84	3.4523809523809526	70.238	4.773809523809524	76.19	8.226190476190476
herefordshire	105	0.45714285714285713	17.143	2.3904761904761904	41.905	2.8476190476190477
heroes	8	0.0	0.0	0.0	0.0	0.0
herschend family entertainment	12	0.0	0.0	0.5	8.333	0.5
hersheypark	4	0.0	0.0	0.5	50.0	0.5
hertfordshire	324	0.2037037037037037	6.79	2.20679012345679	45.988	2.4104938271604937
high-importance pornography	117	0.717948717948718	19.658	4.094017094017094	65.812	4.811965811965812
higher education	2741	0.3349142648668369	11.456	0.9470995986866108	31.704	1.2820138635534477
highways	707	0.08345120226308345	4.102	1.1966053748231966	30.552	1.28005657708628
hiking trails	181	0.08287292817679558	3.315	1.1878453038674033	32.044	1.270718232044199
himachal pradesh	45	0.26666666666666666	20.0	3.3777777777777778	55.556	3.6444444444444444
hindu philosophy	144	1.5208333333333333	38.194	20.256944444444443	88.889	21.77777777777778
hinduism	1268	0.8856466876971609	23.975	10.423501577287066	77.997	11.309148264984227
hip hop	2001	0.041979010494752625	1.849	0.7091454272863568	18.991	0.7511244377811095
his dark materials task force	5	0.0	0.0	3.4	80.0	3.4
hispanic and latino american	376	0.4946808510638298	15.426	2.396276595744681	46.011	2.890957446808511
historic houses	1339	0.08140403286034353	4.78	1.6243465272591486	44.063	1.7057505601194922
historic sites	3458	0.09427414690572586	4.511	1.55320994794679	44.65	1.647484094852516
history	7840	1.120408163265306	27.857	6.108418367346939	66.135	7.228826530612245
history and politics of ethiopia	22	1.2727272727272727	36.364	4.181818181818182	50.0	5.454545454545454
history of brazil	130	0.3230769230769231	13.846	2.5153846153846153	43.077	2.8384615384615386
history of canada	399	0.9298245614035088	19.298	7.2330827067669174	64.16	8.162907268170427
history of photography	597	0.30318257956448913	12.563	2.919597989949749	55.946	3.2227805695142377
history of science	1190	6.505042016806723	68.571	6.674789915966387	75.546	13.179831932773109
history of the paralympic movement in australia-related	217	0.14746543778801843	6.912	1.7142857142857142	38.71	1.8617511520737327
holby	106	0.018867924528301886	1.887	0.05660377358490566	4.717	0.07547169811320754
holidays	480	0.34791666666666665	14.792	4.208333333333333	59.375	4.55625
holiness movement	101	0.1782178217821782	9.901	4.108910891089109	53.465	4.287128712871287
hollyoaks	58	0.017241379310344827	1.724	0.08620689655172414	6.897	0.10344827586206896
holy roman empire	265	0.4679245283018868	18.868	4.9849056603773585	58.868	5.452830188679245
home	311	1.5209003215434083	32.154	2.5466237942122185	56.592	4.067524115755627
honduras	95	0.4631578947368421	11.579	1.105263157894737	32.632	1.568421052631579
hong kong	998	0.3937875751503006	10.421	1.3977955911823647	28.758	1.7915831663326653
hong kong cinema	44	0.13636363636363635	6.818	1.25	22.727	1.3863636363636365
hong kong football	28	0.0	0.0	0.8214285714285714	39.286	0.8214285714285714
hong kong road transport	19	0.05263157894736842	5.263	1.0526315789473684	21.053	1.105263157894737
hong kong transport	26	0.07692307692307693	7.692	1.5	50.0	1.5769230769230769
horror	1760	0.10681818181818181	5.739	2.2096590909090907	41.875	2.3164772727272727
horse racing	1639	0.04148871262965223	1.83	1.067724222086638	42.587	1.1092129347162905
horticulture and gardening	427	2.9227166276346606	26.698	2.5925058548009368	52.693	5.515222482435597
hospital	728	0.35714285714285715	13.736	0.6552197802197802	27.335	1.0123626373626373
hotels	330	0.030303030303030304	1.818	1.7575757575757576	36.97	1.7878787878787878
house	27	0.1111111111111111	3.704	0.48148148148148145	25.926	0.5925925925925926
hudson county in new jersey	172	0.06395348837209303	4.07	1.308139534883721	47.674	1.372093023255814
hudson valley	627	0.1674641148325359	6.858	1.5677830940988835	39.713	1.7352472089314195
human rights	2197	2.243513882567137	34.365	5.366863905325443	55.576	7.610377787892581
human–computer interaction	63	5.301587301587301	65.079	4.587301587301587	69.841	9.88888888888889
hungarian sports	64	0.0	0.0	0.359375	21.875	0.359375
hungary	1080	0.4064814814814815	10.556	3.8092592592592593	47.037	4.215740740740741
hyderabad	50	0.28	12.0	4.08	36.0	4.36
hymenoptera	231	7.822510822510822	81.818	1.1645021645021645	40.26	8.987012987012987
hypericaceae	16	3.5625	56.25	1.8125	56.25	5.375
ice hockey	2220	0.00945945945945946	0.631	0.872072072072072	28.604	0.8815315315315315
iceland	365	0.7178082191780822	14.795	1.473972602739726	27.123	2.191780821917808
idaho	235	0.3872340425531915	12.766	1.4680851063829787	40.0	1.8553191489361702
idaho road transport	30	0.0	0.0	0.13333333333333333	13.333	0.13333333333333333
idols	110	0.0	0.0	0.34545454545454546	13.636	0.34545454545454546
igbo	62	1.0	27.419	6.774193548387097	62.903	7.774193548387097
illinois road transport	140	0.007142857142857143	0.714	0.06428571428571428	3.571	0.07142857142857142
illyria	32	0.25	18.75	5.625	62.5	5.875
india	10900	0.6170642201834863	14.22	3.476422018348624	44.248	4.09348623853211
india road transport	9	0.0	0.0	0.6666666666666666	22.222	0.6666666666666666
indian christianity work group	207	0.2222222222222222	12.56	2.4444444444444446	41.063	2.6666666666666665
indian cinema	1074	0.04003724394785847	2.235	0.8594040968342644	22.439	0.8994413407821229
indian cities	286	0.2097902097902098	10.14	4.20979020979021	50.35	4.419580419580419
indian districts	63	0.15873015873015872	12.698	1.492063492063492	36.508	1.6507936507936507
indian geography	403	0.6203473945409429	14.888	2.0397022332506203	39.95	2.660049627791563
indian history	1154	0.9358752166377816	25.217	8.19844020797227	72.79	9.134315424610053
indian law	8	0.5	37.5	2.25	25.0	2.75
indian literature	299	0.3712374581939799	16.722	5.923076923076923	66.555	6.294314381270903
indian military history	877	0.17217787913340935	5.473	3.4059293044469783	44.014	3.5781071835803875
indian music	205	0.12682926829268293	2.927	2.6097560975609757	34.634	2.7365853658536587
indian politics	903	0.4440753045404208	13.732	3.355481727574751	38.095	3.7995570321151715
indian premier league	49	0.0	0.0	0.8367346938775511	26.531	0.8367346938775511
indian railways	118	0.01694915254237288	1.695	0.3050847457627119	14.407	0.3220338983050847
indian states	34	1.911764705882353	64.706	19.764705882352942	100.0	21.676470588235293
indian television	184	0.11956521739130435	1.63	0.6793478260869565	17.391	0.7989130434782609
indian women and gender issues	71	1.4929577464788732	28.169	3.647887323943662	40.845	5.140845070422535
indiana	1741	0.21711659965537047	5.801	1.4704192992533027	36.014	1.6875358989086733
indiana historical society	215	0.3023255813953488	11.163	5.167441860465116	84.651	5.469767441860465
indiana jones	33	0.06060606060606061	6.061	4.303030303030303	66.667	4.363636363636363
indiana road transport	138	0.021739130434782608	1.449	0.10869565217391304	5.072	0.13043478260869565
indianapolis	124	0.03225806451612903	3.226	1.3387096774193548	29.032	1.3709677419354838
indianapolis colts	65	0.0	0.0	0.8923076923076924	32.308	0.8923076923076924
indie game	341	0.020527859237536656	1.76	0.17888563049853373	8.798	0.19941348973607037
indigenous peoples of australia	571	0.415061295971979	16.112	2.553415061295972	59.194	2.968476357267951
indigenous peoples of north america	2282	0.6862401402278703	18.755	2.5372480280455743	47.546	3.223488168273444
indigenous peoples of the americas	709	2.0507757404795486	36.107	4.066290550070522	53.032	6.117066290550071
indonesia	1969	1.0944641950228542	26.866	2.1025901472828847	39.309	3.197054342305739
industrial design	165	0.9333333333333333	24.848	3.963636363636364	58.788	4.8969696969696965
industrial music	212	0.014150943396226415	0.943	1.6132075471698113	42.453	1.6273584905660377
inland empire	141	0.18439716312056736	7.092	1.4609929078014185	48.936	1.6453900709219857
insects	1152	6.778645833333333	70.833	1.6484375	41.059	8.427083333333334
intelligence	539	0.43413729128014844	16.512	4.077922077922078	60.853	4.512059369202226
intelligent design	51	2.6862745098039214	50.98	6.7254901960784315	66.667	9.411764705882353
interfaith	883	0.9331823329558324	30.464	8.274065685164214	70.555	9.207248018120046
international development	243	6.477366255144033	48.56	3.42798353909465	50.206	9.905349794238683
international law	264	2.0	42.045	5.9356060606060606	57.955	7.9356060606060606
international relations	3509	1.1701339412938159	25.62	3.479338842975207	46.908	4.649472784269022
internet	1160	1.278448275862069	24.655	1.4698275862068966	34.655	2.7482758620689656
internet culture	985	1.1238578680203046	20.406	1.3279187817258884	33.198	2.451776649746193
interstate highway system	474	0.012658227848101266	0.844	0.3438818565400844	17.3	0.35654008438818563
invention	140	5.6	40.714	3.4285714285714284	61.429	9.028571428571428
ios	135	0.06666666666666667	4.444	0.5925925925925926	17.778	0.6592592592592592
iowa	683	0.15519765739385066	6.735	1.1244509516837482	30.6	1.279648609077599
iowa road transport	139	0.0	0.0	0.04316546762589928	3.597	0.04316546762589928
iran	1524	0.7775590551181102	24.147	4.671916010498688	58.596	5.449475065616798
iraq	745	0.9140939597315436	27.785	5.347651006711409	56.242	6.261744966442953
ireland	5468	0.27340892465252375	9.492	1.790416971470373	38.698	2.063825896122897
irish music	158	0.012658227848101266	1.266	1.7784810126582278	39.873	1.7911392405063291
irish republicanism	227	0.15859030837004406	7.048	3.436123348017621	60.352	3.594713656387665
islam-related	2057	0.8658240155566359	26.835	6.390860476421974	60.768	7.25668449197861
islamabad united	5	0.0	0.0	0.0	0.0	0.0
islands	824	0.9927184466019418	32.16	3.354368932038835	61.286	4.347087378640777
isle of man	286	1.006993006993007	14.336	4.1573426573426575	33.217	5.164335664335664
isle of wight-related	76	0.3157894736842105	11.842	1.2894736842105263	40.789	1.605263157894737
israel museum, jerusalem	29	0.0	0.0	0.06896551724137931	6.897	0.06896551724137931
israel-related	2966	0.5883344571813891	18.307	3.1807147673634524	48.989	3.7690492245448417
italian cinema	142	0.18309859154929578	7.746	3.232394366197183	57.746	3.415492957746479
italian historical states	58	1.3448275862068966	27.586	8.03448275862069	67.241	9.379310344827585
italian military history	1498	0.2049399198931909	6.208	3.55607476635514	57.744	3.761014686248331
italy	3988	0.34578736208625876	10.682	2.2981444332998997	41.575	2.6439317953861585
itc productions	89	0.1797752808988764	16.854	3.6292134831460676	57.303	3.808988764044944
ivory coast	72	1.1805555555555556	33.333	3.8194444444444446	44.444	5.0
jackass	1	0.0	0.0	0.0	0.0	0.0
jainism	176	0.7840909090909091	18.75	9.272727272727273	81.818	10.056818181818182
jamaica	288	0.5486111111111112	14.931	1.6493055555555556	35.764	2.1979166666666665
jammu and kashmir	159	0.6352201257861635	18.868	4.981132075471698	56.604	5.616352201257862
janet jackson	63	0.07936507936507936	6.349	3.380952380952381	55.556	3.4603174603174605
japan-related	7156	0.35606484069312466	9.53	2.0354946897708217	39.771	2.3915595304639465
japanese baseball	151	0.0	0.0	0.4503311258278146	14.57	0.4503311258278146
japanese cinema	298	0.15436241610738255	8.054	2.1375838926174495	47.987	2.291946308724832
japanese flora and fauna	83	3.1204819277108435	60.241	2.6265060240963853	55.422	5.746987951807229
japanese military history	2396	0.1131051752921536	5.259	3.2003338898163607	52.922	3.3134390651085144
japanese mythology	54	0.5555555555555556	24.074	7.055555555555555	79.63	7.611111111111111
java	81	0.25925925925925924	14.815	1.2222222222222223	43.21	1.4814814814814814
javascript	16	0.0625	6.25	1.6875	50.0	1.75
jazz	996	0.07931726907630522	4.116	2.4146586345381524	48.193	2.4939759036144578
jehovah's witnesses	80	0.8625	23.75	8.0375	83.75	8.9
jennifer lopez	88	0.0	0.0	0.8522727272727273	27.273	0.8522727272727273
jersey	98	0.46938775510204084	14.286	2.489795918367347	36.735	2.9591836734693877
jesus work group	321	0.5077881619937694	19.003	5.753894080996885	57.944	6.261682242990654
jewish christianity	25	0.32	16.0	16.28	76.0	16.6
jewish culture	263	0.22433460076045628	12.167	2.5779467680608366	50.19	2.802281368821293
jewish history-related	1422	0.7665260196905767	23.91	5.687763713080169	61.463	6.454289732770746
jewish women	656	0.4192073170731707	13.567	2.024390243902439	43.75	2.4435975609756095
jharkhand	63	0.42857142857142855	11.111	3.1904761904761907	33.333	3.619047619047619
joe biden	117	0.10256410256410256	6.838	0.8376068376068376	21.368	0.9401709401709402
john lennon	72	0.013888888888888888	1.389	10.458333333333334	81.944	10.472222222222221
johns hopkins university-related	56	1.1785714285714286	32.143	0.6071428571428571	26.786	1.7857142857142858
johnston atoll	7	0.0	0.0	1.1428571428571428	42.857	1.1428571428571428
jordan	202	0.6237623762376238	23.267	4.900990099009901	52.97	5.524752475247524
journalism	3985	0.2893350062735257	9.586	1.706900878293601	40.778	1.9962358845671266
judaism	3128	0.3794757033248082	12.852	3.687020460358056	54.699	4.0664961636828645
jupiter	14	21.0	78.571	3.7142857142857144	71.429	24.714285714285715
justin timberlake	51	0.0196078431372549	1.961	0.4117647058823529	17.647	0.43137254901960786
kabbalah	57	0.22807017543859648	8.772	3.807017543859649	68.421	4.035087719298246
kansas	519	0.13102119460500963	6.358	1.2042389210019269	29.287	1.3352601156069364
kansas city	181	0.16574585635359115	3.315	1.2486187845303867	25.414	1.4143646408839778
kansas city chiefs	73	0.0	0.0	0.5068493150684932	19.178	0.5068493150684932
kansas road transport	143	0.0	0.0	0.013986013986013986	0.699	0.013986013986013986
karachi	27	0.1111111111111111	7.407	2.6666666666666665	18.519	2.7777777777777777
karachi kings	5	0.0	0.0	0.2	20.0	0.2
karate	2	0.0	0.0	8.5	50.0	8.5
karnataka	441	0.26303854875283444	10.658	3.7392290249433104	47.392	4.0022675736961455
katy perry	58	0.0	0.0	0.10344827586206896	1.724	0.10344827586206896
kazakhstan	149	0.47651006711409394	15.436	1.4093959731543624	24.161	1.8859060402684564
kelly clarkson	47	0.0	0.0	0.3617021276595745	14.894	0.3617021276595745
kent-related	613	0.2822185970636215	9.788	2.528548123980424	49.755	2.8107667210440455
kentucky	1190	0.24789915966386555	7.311	1.9739495798319329	44.118	2.2218487394957984
kentucky road transport	78	0.0	0.0	0.10256410256410256	8.974	0.10256410256410256
kenya	362	0.7762430939226519	16.575	1.3839779005524862	27.901	2.160220994475138
kerala	432	0.28935185185185186	11.343	2.6805555555555554	37.037	2.9699074074074074
kickboxing	192	0.015625	1.562	0.16145833333333334	6.771	0.17708333333333334
king arthur	120	0.725	26.667	4.975	68.333	5.7
kiribati	34	1.1176470588235294	20.588	1.6470588235294117	55.882	2.764705882352941
korea-related	2193	0.4181486548107615	11.993	2.0383036935704513	32.969	2.456452348381213
korean baseball	31	0.0	0.0	0.0967741935483871	9.677	0.0967741935483871
korean cinema	67	0.16417910447761194	2.985	1.1492537313432836	22.388	1.3134328358208955
korean military history	470	0.274468085106383	8.723	3.774468085106383	50.638	4.048936170212766
kosovo	281	0.398576512455516	13.167	4.594306049822064	44.484	4.99288256227758
krishnaism	110	0.8545454545454545	31.818	14.472727272727273	83.636	15.327272727272728
kurdistan	223	0.6905829596412556	23.767	4.838565022421525	54.709	5.5291479820627805
kuwait	67	1.5522388059701493	28.358	6.791044776119403	55.224	8.343283582089553
kylie minogue	88	0.022727272727272728	2.273	1.6931818181818181	48.864	1.7159090909090908
kyova region	30	0.03333333333333333	3.333	0.8666666666666667	23.333	0.9
kyrgyzstan	57	0.3333333333333333	19.298	1.3333333333333333	28.07	1.6666666666666667
lacrosse	129	0.046511627906976744	4.651	0.8449612403100775	23.256	0.8914728682170543
ladakh	10	3.6	40.0	15.8	80.0	19.4
lady gaga	107	0.037383177570093455	2.804	0.4953271028037383	14.953	0.5327102803738317
lagos	164	0.21951219512195122	11.585	1.3841463414634145	39.634	1.603658536585366
lahore qalandars	7	0.14285714285714285	14.286	0.14285714285714285	14.286	0.2857142857142857
lakes	533	1.7917448405253282	24.953	1.2645403377110693	38.462	3.0562851782363976
lakshadweep	8	0.875	25.0	17.0	75.0	17.875
lancashire and cumbria	753	0.12749003984063745	6.375	2.2191235059760954	51.793	2.346613545816733
language	1382	1.0991316931982633	31.693	3.4450072358900146	59.841	4.544138929088278
languages of ethiopia	4	2.0	75.0	6.0	75.0	8.0
lanka premier league	4	0.0	0.0	0.0	0.0	0.0
laos	227	2.79295154185022	32.599	3.2422907488986783	43.612	6.035242290748899
las vegas	207	0.0821256038647343	5.314	1.8985507246376812	32.367	1.9806763285024154
latin	250	0.88	29.2	3.936	57.2	4.816
latin america	263	2.091254752851711	36.122	5.722433460076045	53.232	7.813688212927756
latin america road transport	22	0.045454545454545456	4.545	0.045454545454545456	4.545	0.09090909090909091
latin music	793	0.04665825977301387	2.9	1.3808322824716268	28.373	1.4274905422446407
latter day saint movement	771	0.5045395590142672	16.472	5.298313878080415	63.943	5.802853437094682
latvia	268	0.5373134328358209	15.299	2.9738805970149254	46.269	3.5111940298507465
law	7287	0.7886647454370798	17.95	1.7680801427199122	36.284	2.556744888156992
law & order	33	0.0	0.0	0.6363636363636364	27.273	0.6363636363636364
law enforcement	1521	0.717948717948718	15.385	1.861275476660092	37.607	2.57922419460881
lebanon	568	0.6443661971830986	18.134	3.8503521126760565	44.894	4.494718309859155
led zeppelin	108	0.018518518518518517	1.852	2.9722222222222223	52.778	2.990740740740741
left hand path	29	1.896551724137931	37.931	12.586206896551724	79.31	14.482758620689655
lego	59	0.01694915254237288	1.695	0.4406779661016949	15.254	0.4576271186440678
lehigh valley	128	0.296875	3.906	0.65625	27.344	0.953125
lemony snicket task force	7	0.2857142857142857	14.286	1.5714285714285714	42.857	1.8571428571428572
leona lewis	39	0.0	0.0	0.20512820512820512	7.692	0.20512820512820512
lepidoptera	304	4.069078947368421	54.276	1.7105263157894737	60.855	5.779605263157895
lesotho	54	1.2407407407407407	29.63	1.2962962962962963	48.148	2.537037037037037
lethwei	10	0.0	0.0	0.1	10.0	0.1
lgbt	5074	1.0157666535277887	17.462	2.859479700433583	44.955	3.8752463539613715
liberalism	350	1.7542857142857142	31.143	9.571428571428571	56.571	11.325714285714286
liberia	154	0.922077922077922	17.532	1.603896103896104	44.805	2.5259740259740258
libertarianism	322	1.8229813664596273	35.714	7.84472049689441	64.596	9.667701863354038
libraries	1021	0.7962781586679726	21.45	1.5210577864838393	39.667	2.317335945151812
library of congress	463	0.23542116630669546	12.095	6.313174946004319	81.21	6.5485961123110155
libya	276	0.8695652173913043	15.58	4.108695652173913	49.638	4.978260869565218
liechtenstein	24	0.4166666666666667	16.667	2.7916666666666665	29.167	3.2083333333333335
life on mars	7	0.0	0.0	2.0	42.857	2.0
lighthouses	262	0.04580152671755725	1.527	0.6374045801526718	29.008	0.683206106870229
limited recognition	88	1.1022727272727273	32.955	8.829545454545455	56.818	9.931818181818182
limnology and oceanography	294	11.27891156462585	65.986	3.2448979591836733	59.524	14.523809523809524
lincolnshire	951	0.12197686645636173	5.783	1.465825446898002	37.75	1.5878023133543637
linguistics	1953	2.391705069124424	35.484	3.064516129032258	54.275	5.456221198156682
linkin park	65	0.0	0.0	0.16923076923076924	7.692	0.16923076923076924
